date,name,rating,review
12/30/2023,RichieD,5.0,Great place for dinner. Excellent service. Was a bit loud because it was New Year weekend but overall a nice dinner.
12/30/2023,Mary,5.0,Service was AMAZING! Food was GREAT! Steak was a little overcooked but still great.
12/30/2023,LexyL,5.0,The steaks were amazing. The drinks were amazing. They had a fun kids menu with coloring. The staff was attentive and kind. We brought our 6 and 4 year old for a nice dinner before a show at Mohegan and it was an excellent experience. I would definitely go back!
12/30/2023,OpenTable Diner,5.0,Wonderful place for dining! Couldn’t have asked for better service and above all top class food!
12/30/2023,JessicaS,5.0,"Absolutely the most phenomenal steak I’ve ever had. My husband and I split the aged tomahawk steak for 2. We are debating going back for another and it hasn’t even been 24 hours 😂😂. The service was also fast and efficient. We go here every time we are at Mohegan, and that will never change! Cannot recommend enough. 
Even the sports bar side is wonderful!"
12/30/2023,DonnaW,2.0,"Clearly Michael Jordan’s has scaled down on their quality replacing quality for cost effectiveness.  As always we ordered a martini with blue cheese filled olives.  The olives tasted like dried feta cheese. When we asked our waitress if they were indeed blue cheese she said yes but no longer do they stuff fresh cheese into the olives because it was too expensive, instead they buy jarred blue cheese olives. Now we all know those jarred cheese olives are tasteless. For a steakhouse - an expensive one at that - it’s unfathomable they cannot afford to prepare their own olives beforehand. Secondly they used to have a delicious bread basket. Now it’s two SWEET rolls brushed with a shiny coat of butter.  Horrible. We ordered the Peruvian chicken skewers - they were tasteless.  Sadly the chipotle roasted corn they used to have on their menu is no longer available.  Thankfully we ordered the porterhouse for two - thankfully that  was the only delicious part of our meal.   

Sometimes it’s best not to make changes and especially scaling down quality of items to cheaper tasteless versions."
12/30/2023,Nina,4.0,The steak extravaganza flight was the right amount of meat for 2 healthy men without being too large.
12/30/2023,JimT,4.0,service was great  we went for your anniversary  .
12/29/2023,MichaelZ,5.0,"Everything was great from start to finish!  Jenn was great, food runners were on their game and Barry Fortin, general manager, checked in on us a couple times to make sure everything was perfect and it was!!

Mike Zaim"
12/29/2023,OpenTable Diner,5.0,"Pros: wonderful staff, excellent food
Cons: Can’t get through on the phone to make reservations; mixed drink hard barely any alcohol in it."
12/29/2023,Foodie,5.0,Salmon and Filet Mignon were fantastic! Service is always top notch. Very pleased with our restaurant experience.
12/28/2023,ScottT,4.0,It was a great experience for all of us especially my father in law 70th birthday
12/28/2023,RaymondC,4.0,"We’ve dined here several times. This trip we had the 7 oz. Fillet and double cut lamb chops with sides of Brussels sprouts, arugula salad and garlic bread. The meats were cooked as ordered and delicious, however the sprouts were underwhelming, salad plain and couscous that came with the lamb chops bland. At these prices one would expect to be very pleased.
Noise level was tolerable; there’s always one or two patrons who, due to alcohol or character, need to be the loudest, most obnoxious in the house.
The high point was our server, who was both helpful and personable, as were the house managers.
Would recommend with reservations."
12/27/2023,MadisonK,5.0,Definitely worth it. Our waitress was great. Food was delicious. Couldn't have asked for a better meal.
12/26/2023,BrianB,5.0,Service was great. Can't recall the waitress name but she was very good.
12/26/2023,OpenTable Diner,5.0,"Great experience,  awesome food & drinks with fantastic ambiance. Chris was a great waiter!"
12/26/2023,BCNY,5.0,Excellent service - great wine list - great food - excellent place for dinner
12/26/2023,StacyC,5.0,Very dark inside more light would be better especially to read the menu
12/25/2023,PamelaH,5.0,Incredible steak dinner. Loved the filet mignon with blue cheese crust and horseradish cream. Mashed potato trio is a must. Overall great meal.
12/25/2023,RDRev,5.0,Dallas is an amazing manager. The meal was worth every penny and it was a great Christmas celebration. Thanks so much for the great time.
12/25/2023,LoriP,4.0,My husband and I are repeat customers.  We are always satisfied.
12/25/2023,Ladygirl,5.0,This restaurant is always consistently awesome.  We love it.
12/25/2023,Kimd,5.0,"I had the lamb chops   When the waitress finally came to see how everything was we were done 
My lamb was more than 50 % fat. I mean chunks of fat. All she said was oh I’m sorry about that 
We dine there a few times a year but was very disappointed this time"
12/25/2023,DennisC,5.0,First class steakhouse very relaxed atmosphere with great attentive service.
12/25/2023,SusanE,5.0,Our server Kate was a joy.  She was very professional and also friendly.  Love the ambience.
12/25/2023,MaryN,5.0,"Everything was excellent. However, the waitress could’ve used some personality"
12/24/2023,Fans,4.0,Really need a side on plate just a think of meat not classy to me
12/24/2023,CarolynH,5.0,"All servers were pleasant and helpful from the time we arrived until we left. It was a very enjoyable Christmas Eve meal and we have always been very happy with all of our visits there and look forward to returning soon. 
Great Place and Great Food!"
12/24/2023,SophieS,5.0,The food was absolutely delicious. The steakmanship well worth the price.
12/24/2023,OpenTable Diner,5.0,Food was excellent! We’ve been here several times before and it’s always great!
12/23/2023,JosephB,5.0,"Food and service was amazing, always well worth it"
12/22/2023,Foodie,5.0,"Another great meal at MJ Steakhouse! The service team is outstanding. Despite the busy holiday season, the staff were always pleasant and on point with service needs. Thank you."
12/22/2023,DannyT,5.0,Great dinner for a special occasion. MVP was an excellent choice.
12/22/2023,DawnM,5.0,Annual Christmas dinner with family.  Always amazing.  See you next year!
12/20/2023,DebbieJ,5.0,Every thing was great including the waitstaff  and the and the waitress
12/19/2023,MichaelH,5.0,"High end steakhouse with reasonable prices, great food.  Try their signature garlic bread"
12/19/2023,Easternpnt,5.0,We very much enjoyed our meal. The place never disappoints. Our steaks were cooked perfectly. The service was amazing. We will be back.
12/18/2023,SCOTTR,5.0,Amazing!! Steak was absolutely mouth watering!! Can't wait to go again!!
12/18/2023,OpenTable Diner,5.0,Awesome. Always a good meal.  Staff is very friendly
12/17/2023,StephenieG,5.0,Outstanding service! Delicious food. Great ambience!
12/17/2023,JeffC,5.0,"Once again, MJ's delivered a superb experience for my family and I. Our server was very friendly and attentive throughout....the food as always was spectacular. Overall, a great experience with great value. Will be back yet again next year."
12/16/2023,ShelbyD,5.0,Our severe Chris was fantastic and so knowledgeable of everything. he really made our  experience of great one.
12/16/2023,SamanthaC,5.0,What a fantastic experience! My husband and I celebrated our anniversary weekend at Mohegan and could not have asked for a better dining experience. The staff was so friendly and thoughtful in helping us celebrate. Thank you!
12/16/2023,JohnM,5.0,IT WAS AN AMAZING EXPERIENCE THE SERVICE WAS EXCELENT THE FOOD WAS AMAZING THE JUST AN ALL AROUND WONDERFULL NIGHT!
12/16/2023,ElishasG,5.0,The best thing about this place is the service. Everyone is wonderful and serves really well.
12/15/2023,FeliciaP,5.0,"Just recently moved to Connecticut for hubby’s job change and we wanted to take the woman and her husband who really helped him get his dream job out to dinner. The hosts and hostesses were extremely friendly and welcoming. We were seated at a booth which was nice because it was a bit loud in there. We started of with cocktails and the bacon appetizer which was very good. My husband and I had the Filet’s and both were cooked to perfection. Our guests had the porterhouse for two and said it was so tender and delicious. We ordered roasted mushrooms (my favorite, so yummy with the garlic aioli sauce), mashed potato trio (very creamy and savory) and the macaroni and cheese ( I did not partake in this because I just couldn’t get enough of the mushrooms but everyone said it was very good) . Our server was very helpful, friendly and on top of everything. Now that we live less than a half hour away, we plan on going back often. I highly  recommend this restaurant."
